Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,417563,-,-,-,48.69,2.14,0,156,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Temperature,Wind Speed,Wind Direction,Pressure,Dew Point,Surface Albedo
2021,3,10,20,30,0,0,0,5.7,6.800000000000001,202,993,4.3,0.13
2021,3,10,21,30,0,0,0,5.7,7.2,206,992,4.5,0.13
2021,3,10,22,30,0,0,0,5.800000000000001,7.2,209,991,4.7,0.13
2021,3,10,23,30,0,0,0,6,7.1000000000000005,211,990,5,0.13
2021,3,11,0,30,0,0,0,6.300000000000001,6.9,213,989,5.5,0.13
2021,3,11,1,30,0,0,0,6.800000000000001,6.9,213,988,6.300000000000001,0.13
2021,3,11,2,30,0,0,0,7.6000000000000005,7.1000000000000005,214,987,7.1000000000000005,0.13
2021,3,11,3,30,0,0,0,8.5,7.4,215,986,8,0.13
2021,3,11,4,30,0,0,0,9.4,7.6000000000000005,218,986,8.9,0.13
2021,3,11,5,30,0,0,0,10,7.7,224,985,9.5,0.13
2021,3,11,6,30,0,0,0,10.5,7.800000000000001,232,985,9.9,0.13
2021,3,11,7,30,3,0,3,11,8.4,242,986,9.700000000000001,0.13
2021,3,11,8,30,176,24,168,11.600000000000001,9,249,987,8.3,0.13
2021,3,11,9,30,442,820,76,12.3,9.4,251,987,6.4,0.13
2021,3,11,10,30,555,858,89,13,9.5,252,987,5,0.13
2021,3,11,11,30,619,857,105,13.4,9.5,252,987,4.3,0.13
2021,3,11,12,30,234,1,233,13.4,9.4,254,987,4.2,0.13
2021,3,11,13,30,587,814,115,13.100000000000001,9.1,255,987,4.1000000000000005,0.13
2021,3,11,14,30,350,99,300,12.5,8.5,256,987,4.2,0.13
2021,3,11,15,30,291,250,193,11.600000000000001,7.7,255,988,4.7,0.13
2021,3,11,16,30,26,0,26,10.200000000000001,6.9,252,988,5.300000000000001,0.13
2021,3,11,17,30,4,0,4,8.8,6.5,251,989,5.6000000000000005,0.13
2021,3,11,18,30,0,0,0,7.9,6.7,253,990,5.800000000000001,0.13
2021,3,11,19,30,0,0,0,7.300000000000001,7,259,990,5.6000000000000005,0.13
2021,3,11,20,30,0,0,0,6.6000000000000005,6.800000000000001,262,991,5,0.13
2021,3,11,21,30,0,0,0,5.800000000000001,6.6000000000000005,261,992,4.3,0.13
2021,3,11,22,30,0,0,0,5.2,6.2,259,993,3.8000000000000003,0.13
2021,3,11,23,30,0,0,0,4.5,5.6000000000000005,254,993,3.5,0.13
2021,3,12,0,30,0,0,0,3.8000000000000003,4.9,246,994,3.4000000000000004,0.13
2021,3,12,1,30,0,0,0,3.5,4.6000000000000005,239,994,3.2,0.13
2021,3,12,2,30,0,0,0,3.3000000000000003,4.5,235,994,3,0.13
2021,3,12,3,30,0,0,0,3.2,4.6000000000000005,235,994,2.9000000000000004,0.13
2021,3,12,4,30,0,0,0,3.1,4.7,237,994,2.8000000000000003,0.13
2021,3,12,5,30,0,0,0,2.9000000000000004,4.7,235,994,2.6,0.13
2021,3,12,6,30,0,0,0,3.2,4.9,232,994,2.4000000000000004,0.13
2021,3,12,7,30,122,365,61,4.6000000000000005,5.300000000000001,228,994,2.6,0.13
2021,3,12,8,30,285,604,90,6.800000000000001,6.1000000000000005,228,994,3.3000000000000003,0.13
2021,3,12,9,30,440,762,95,8.9,7.1000000000000005,232,993,3.8000000000000003,0.13
2021,3,12,10,30,411,270,263,10,7.7,237,993,3.4000000000000004,0.13
2021,3,12,11,30,120,0,119,10.600000000000001,7.800000000000001,238,992,3.4000000000000004,0.13
2021,3,12,12,30,259,3,257,10.200000000000001,7.6000000000000005,239,992,3.7,0.13
2021,3,12,13,30,294,51,264,9.5,7.2,240,991,4.5,0.13
2021,3,12,14,30,246,25,233,8.9,6.5,241,991,5.4,0.13
2021,3,12,15,30,35,0,35,8.4,6,241,990,6.1000000000000005,0.13
2021,3,12,16,30,41,0,41,8.1,5.7,240,990,6.5,0.13
2021,3,12,17,30,14,0,14,7.800000000000001,5.6000000000000005,239,991,6.7,0.13
2021,3,12,18,30,0,0,0,7.6000000000000005,5.6000000000000005,236,991,6.7,0.13
2021,3,12,19,30,0,0,0,7.5,5.7,233,991,6.800000000000001,0.13
2021,3,12,20,30,0,0,0,7.4,5.9,233,991,6.7,0.13
2021,3,12,21,30,0,0,0,7.2,6.2,231,990,6.6000000000000005,0.13
2021,3,12,22,30,0,0,0,7.1000000000000005,6.5,226,989,6.5,0.13
2021,3,12,23,30,0,0,0,7.1000000000000005,7,223,988,6.5,0.13
2021,3,13,0,30,0,0,0,7.2,7.7,223,987,6.5,0.13
2021,3,13,1,30,0,0,0,7.300000000000001,8.4,224,986,6.4,0.13
2021,3,13,2,30,0,0,0,7.5,9,226,985,6.4,0.13
2021,3,13,3,30,0,0,0,7.800000000000001,9.4,228,984,6.5,0.13
2021,3,13,4,30,0,0,0,8,9.600000000000001,232,984,6.5,0.13
2021,3,13,5,30,0,0,0,7.800000000000001,9.4,235,983,6.300000000000001,0.13
2021,3,13,6,30,0,0,0,7.800000000000001,8.700000000000001,241,983,6.4,0.13
2021,3,13,7,30,3,0,3,7.9,7.9,248,984,6.4,0.13
2021,3,13,8,30,28,0,28,8.4,7.6000000000000005,254,984,6,0.13
2021,3,13,9,30,38,0,38,9.1,8.200000000000001,257,985,4.3,0.13
2021,3,13,10,30,224,2,223,9.9,8.8,257,985,2.1,0.13
2021,3,13,11,30,30,0,30,10.3,9,258,985,0.7000000000000001,0.13
2021,3,13,12,30,646,859,111,10.100000000000001,8.8,260,986,0.5,0.13
2021,3,13,13,30,282,14,274,9.5,8.5,260,986,0.8,0.13
2021,3,13,14,30,202,2,201,9,7.9,259,986,1.4000000000000001,0.13
2021,3,13,15,30,111,0,111,8.3,7.2,258,986,2.3000000000000003,0.13
2021,3,13,16,30,45,1,45,7.5,6.5,255,986,3.1,0.13
2021,3,13,17,30,16,0,16,6.4,6.1000000000000005,255,986,3.7,0.13
2021,3,13,18,30,0,0,0,5.5,6.2,260,987,3.9000000000000004,0.13
2021,3,13,19,30,0,0,0,5,6.4,265,987,3.4000000000000004,0.13
2021,3,13,20,30,0,0,0,4.6000000000000005,6.300000000000001,269,988,3,0.13
2021,3,13,21,30,0,0,0,4.1000000000000005,6,273,989,3,0.13
2021,3,13,22,30,0,0,0,3.6,5.6000000000000005,276,990,2.6,0.13
2021,3,13,23,30,0,0,0,3.3000000000000003,5.2,278,990,2.1,0.13
2021,3,14,0,30,0,0,0,3,5,279,991,1.8,0.13
2021,3,14,1,30,0,0,0,2.9000000000000004,4.800000000000001,279,992,1.7000000000000002,0.13
2021,3,14,2,30,0,0,0,2.9000000000000004,4.7,277,993,1.9000000000000001,0.13
2021,3,14,3,30,0,0,0,3.1,4.7,274,993,2.1,0.13
2021,3,14,4,30,0,0,0,3.2,5,273,994,2.3000000000000003,0.13
2021,3,14,5,30,0,0,0,3.5,5.300000000000001,274,995,2.5,0.13
2021,3,14,6,30,0,0,0,4.1000000000000005,5.6000000000000005,278,995,2.7,0.13
2021,3,14,7,30,131,367,65,5.4,5.9,281,996,3.2,0.13
2021,3,14,8,30,33,0,33,6.800000000000001,6.2,285,997,3.7,0.13
2021,3,14,9,30,26,0,26,8.1,6.7,296,997,3.9000000000000004,0.13
2021,3,14,10,30,181,0,181,9,6.5,304,998,3.7,0.13
2021,3,14,11,30,385,65,344,9.9,6.2,305,998,3.2,0.13
2021,3,14,12,30,253,2,252,10.3,6,301,999,2.8000000000000003,0.13
2021,3,14,13,30,382,140,299,10.5,5.800000000000001,297,999,2.5,0.13
2021,3,14,14,30,299,70,263,10.100000000000001,5.800000000000001,294,999,2.3000000000000003,0.13
2021,3,14,15,30,279,177,207,9.200000000000001,5.5,292,1000,2.4000000000000004,0.13
2021,3,14,16,30,34,0,33,8.200000000000001,5,290,1000,2.9000000000000004,0.13
2021,3,14,17,30,9,0,9,7.2,4.7,287,1001,3.4000000000000004,0.13
2021,3,14,18,30,0,0,0,6.5,4.6000000000000005,283,1001,3.7,0.13
2021,3,14,19,30,0,0,0,6,4.7,279,1001,3.7,0.13
2021,3,14,20,30,0,0,0,5.7,4.6000000000000005,275,1001,3.7,0.13
2021,3,14,21,30,0,0,0,5.2,4.3,266,1000,3.8000000000000003,0.13
2021,3,14,22,30,0,0,0,4.800000000000001,4.2,253,1000,3.9000000000000004,0.13
2021,3,14,23,30,0,0,0,4.7,4.6000000000000005,247,999,4.1000000000000005,0.13
2021,3,15,0,30,0,0,0,5,5.1000000000000005,253,998,4.3,0.13
2021,3,15,1,30,0,0,0,5.9,5.800000000000001,269,997,5.1000000000000005,0.13
2021,3,15,2,30,0,0,0,6.7,6.1000000000000005,278,997,6.1000000000000005,0.13
2021,3,15,3,30,0,0,0,7.300000000000001,6,285,997,6.7,0.13
2021,3,15,4,30,0,0,0,7.5,5.800000000000001,293,997,6.9,0.13
2021,3,15,5,30,0,0,0,7.5,5.5,300,997,6.9,0.13
2021,3,15,6,30,2,0,2,7.6000000000000005,5.2,306,998,6.800000000000001,0.13
2021,3,15,7,30,5,0,5,7.9,5.1000000000000005,310,999,6.800000000000001,0.13
2021,3,15,8,30,11,0,11,8.700000000000001,5.4,314,999,6.800000000000001,0.13
2021,3,15,9,30,215,11,210,9.9,6.1000000000000005,319,1000,6.2,0.13
2021,3,15,10,30,178,0,177,10.8,6.4,323,1000,5.2,0.13
2021,3,15,11,30,633,825,120,11.3,6.4,324,1000,4.6000000000000005,0.13
2021,3,15,12,30,49,0,49,11.600000000000001,6.5,326,1001,4,0.13
2021,3,15,13,30,82,0,82,11.600000000000001,6.4,328,1001,3.4000000000000004,0.13
2021,3,15,14,30,267,27,253,11.100000000000001,6.2,330,1001,3,0.13
2021,3,15,15,30,68,0,68,10.3,5.6000000000000005,333,1002,2.9000000000000004,0.13
2021,3,15,16,30,35,0,35,9,4.3,334,1002,3.1,0.13
2021,3,15,17,30,8,0,8,7.2,2.9000000000000004,333,1003,3.8000000000000003,0.13
2021,3,15,18,30,0,0,0,5.800000000000001,2.4000000000000004,331,1004,4,0.13
2021,3,15,19,30,0,0,0,5.1000000000000005,2.1,328,1005,4.1000000000000005,0.13
2021,3,15,20,30,0,0,0,4.4,1.9000000000000001,326,1006,4.3,0.13
2021,3,15,21,30,0,0,0,3.9000000000000004,1.7000000000000002,327,1006,3.9000000000000004,0.13
2021,3,15,22,30,0,0,0,3.7,1.6,329,1007,3.7,0.13
2021,3,15,23,30,0,0,0,3.4000000000000004,1.6,333,1007,3.4000000000000004,0.13
2021,3,16,0,30,0,0,0,3.5,1.7000000000000002,334,1007,3.5,0.13
2021,3,16,1,30,0,0,0,3.6,1.8,330,1007,3.6,0.13
2021,3,16,2,30,0,0,0,3.5,1.8,321,1008,3.5,0.13
2021,3,16,3,30,0,0,0,3.3000000000000003,1.8,308,1008,3.3000000000000003,0.13
2021,3,16,4,30,0,0,0,3.1,1.8,297,1008,3.1,0.13
2021,3,16,5,30,0,0,0,3,1.9000000000000001,285,1008,3,0.13
2021,3,16,6,30,3,0,3,3.4000000000000004,2.1,273,1009,3.3000000000000003,0.13
2021,3,16,7,30,12,0,12,4.2,2.3000000000000003,263,1009,3.5,0.13
2021,3,16,8,30,33,0,33,5.5,2.5,265,1009,4.2,0.13
2021,3,16,9,30,56,0,56,7.7,3.1,281,1009,5.300000000000001,0.13
2021,3,16,10,30,150,0,150,9.3,3.6,291,1008,5.5,0.13
2021,3,16,11,30,136,0,136,9.600000000000001,3.8000000000000003,290,1008,5.7,0.13
2021,3,16,12,30,76,0,76,9.4,3.8000000000000003,287,1007,6.300000000000001,0.13
2021,3,16,13,30,102,0,102,9.4,3.7,285,1006,7.2,0.13
2021,3,16,14,30,65,0,65,9.600000000000001,3.5,289,1005,8.200000000000001,0.13
2021,3,16,15,30,15,0,15,9.700000000000001,3.6,301,1005,9,0.13
2021,3,16,16,30,11,0,11,9.5,3.9000000000000004,313,1005,9,0.13
2021,3,16,17,30,5,0,5,8.9,4.2,321,1005,8.700000000000001,0.13
2021,3,16,18,30,0,0,0,8.6,4.5,325,1006,8.4,0.13
2021,3,16,19,30,0,0,0,8.5,4.9,329,1006,8.3,0.13
2021,3,16,20,30,0,0,0,8.5,5.300000000000001,334,1007,8.3,0.13
2021,3,16,21,30,0,0,0,7.9,5.6000000000000005,341,1007,7.800000000000001,0.13
2021,3,16,22,30,0,0,0,7,6,345,1008,6.7,0.13
2021,3,16,23,30,0,0,0,6.300000000000001,6.1000000000000005,344,1008,5.800000000000001,0.13
2021,3,17,0,30,0,0,0,5.7,6.1000000000000005,343,1008,5.1000000000000005,0.13
2021,3,17,1,30,0,0,0,5.4,6.1000000000000005,344,1008,4.6000000000000005,0.13
2021,3,17,2,30,0,0,0,5.1000000000000005,6.1000000000000005,345,1008,4.2,0.13
2021,3,17,3,30,0,0,0,4.9,6.1000000000000005,347,1008,3.9000000000000004,0.13
2021,3,17,4,30,0,0,0,4.9,6,350,1009,3.9000000000000004,0.13
2021,3,17,5,30,0,0,0,4.9,5.9,353,1009,3.8000000000000003,0.13
2021,3,17,6,30,3,0,3,5.2,5.800000000000001,356,1009,3.8000000000000003,0.13
2021,3,17,7,30,6,0,6,5.9,6.1000000000000005,270,1010,3.8000000000000003,0.13
2021,3,17,8,30,12,0,12,6.7,6.300000000000001,4,1010,3.6,0.13
2021,3,17,9,30,86,0,86,7.5,6.1000000000000005,4,1010,3.2,0.13
2021,3,17,10,30,185,8,180,8.1,5.800000000000001,91,1010,3,0.13
2021,3,17,11,30,304,15,295,8.5,5.800000000000001,356,1010,2.9000000000000004,0.13
2021,3,17,12,30,329,50,297,8.5,6,350,1009,2.9000000000000004,0.13
2021,3,17,13,30,263,26,248,8.3,6.1000000000000005,345,1009,2.8000000000000003,0.13
2021,3,17,14,30,161,5,159,8.1,6.300000000000001,344,1009,2.9000000000000004,0.13
2021,3,17,15,30,64,0,63,7.800000000000001,6.300000000000001,347,1008,2.9000000000000004,0.13
2021,3,17,16,30,8,0,8,6.800000000000001,5.6000000000000005,351,1008,3.2,0.13
2021,3,17,17,30,9,0,9,5.6000000000000005,4.7,353,1009,3.7,0.13
2021,3,17,18,30,0,0,0,4.7,4.3,356,1009,3.8000000000000003,0.13
2021,3,17,19,30,0,0,0,3.9000000000000004,3.9000000000000004,270,1009,3.7,0.13
2021,3,17,20,30,0,0,0,3.3000000000000003,3.7,3,1010,3.3000000000000003,0.13
2021,3,17,21,30,0,0,0,3.1,3.6,4,1010,3.1,0.13
2021,3,17,22,30,0,0,0,2.9000000000000004,3.4000000000000004,2,1010,2.9000000000000004,0.13
2021,3,17,23,30,0,0,0,2.7,3.2,1,1010,2.7,0.13
2021,3,18,0,30,0,0,0,2.6,3.1,90,1010,2.6,0.14
2021,3,18,1,30,0,0,0,2.5,3.1,269,1009,2.4000000000000004,0.14
2021,3,18,2,30,0,0,0,2.5,3,91,1009,2.4000000000000004,0.14
2021,3,18,3,30,0,0,0,2.4000000000000004,2.8000000000000003,357,1009,2.3000000000000003,0.14
2021,3,18,4,30,0,0,0,2.3000000000000003,2.8000000000000003,352,1009,2.2,0.14
2021,3,18,5,30,0,0,0,2.4000000000000004,3,349,1009,2.2,0.14
2021,3,18,6,30,3,0,3,2.8000000000000003,3.2,348,1008,2.3000000000000003,0.14
2021,3,18,7,30,8,0,8,3.5,3.3000000000000003,350,1008,2.6,0.14
2021,3,18,8,30,169,26,160,4.5,3.6,353,1008,2.8000000000000003,0.14
2021,3,18,9,30,223,30,208,5.9,4.1000000000000005,270,1008,2.4000000000000004,0.14
2021,3,18,10,30,193,9,188,7,4.1000000000000005,90,1007,2,0.14
2021,3,18,11,30,87,0,87,7.4,3.9000000000000004,358,1006,1.8,0.14
2021,3,18,12,30,224,7,219,7.6000000000000005,3.7,354,1005,2,0.14
2021,3,18,13,30,262,29,244,7.6000000000000005,3.7,352,1005,2.3000000000000003,0.14
2021,3,18,14,30,240,40,219,7.2,3.7,352,1004,2.6,0.14
2021,3,18,15,30,177,21,168,6.7,3.4000000000000004,351,1003,3.1,0.14
2021,3,18,16,30,9,0,9,6.1000000000000005,3,349,1003,3.8000000000000003,0.14
2021,3,18,17,30,11,0,11,5.4,2.7,346,1003,4.2,0.14
2021,3,18,18,30,0,0,0,4.7,2.7,344,1003,4.2,0.14
2021,3,18,19,30,0,0,0,4.3,2.9000000000000004,342,1003,4.1000000000000005,0.14
2021,3,18,20,30,0,0,0,4.1000000000000005,3.1,340,1002,4,0.14
2021,3,18,21,30,0,0,0,4.1000000000000005,3.3000000000000003,343,1002,3.9000000000000004,0.14
2021,3,18,22,30,0,0,0,4,3.3000000000000003,348,1001,3.7,0.14
2021,3,18,23,30,0,0,0,3.9000000000000004,3.1,350,1001,3.7,0.14
2021,3,19,0,30,0,0,0,3.7,3.1,352,1000,3.6,0.14
2021,3,19,1,30,0,0,0,3.6,3.2,266,1000,3.5,0.14
2021,3,19,2,30,0,0,0,3.4000000000000004,3.5,4,1000,3.3000000000000003,0.14
2021,3,19,3,30,0,0,0,3.2,3.7,13,1000,3.1,0.14
2021,3,19,4,30,0,0,0,2.8000000000000003,4,18,1000,2.7,0.14
2021,3,19,5,30,0,0,0,2.3000000000000003,4.4,20,1000,2.1,0.14
2021,3,19,6,30,25,139,19,2.2,5,22,1000,1.7000000000000002,0.14
2021,3,19,7,30,19,0,19,2.7,5.7,27,1001,1.3,0.14
2021,3,19,8,30,62,0,62,4.1000000000000005,6.2,32,1002,1,0.14
2021,3,19,9,30,500,832,90,5.7,6.5,36,1002,0.2,0.14
2021,3,19,10,30,365,61,329,7.2,6.800000000000001,38,1003,-0.9,0.14
2021,3,19,11,30,688,921,95,8.1,7,39,1003,-1.8,0.14
2021,3,19,12,30,702,932,93,8.5,7.1000000000000005,39,1003,-2.4000000000000004,0.14
2021,3,19,13,30,657,914,90,8.5,7.1000000000000005,39,1003,-2.8000000000000003,0.14
2021,3,19,14,30,562,877,85,8.1,7,41,1004,-2.9000000000000004,0.14
2021,3,19,15,30,424,798,80,7.4,6.6000000000000005,42,1004,-2.9000000000000004,0.14
2021,3,19,16,30,257,664,66,6.4,5.7,42,1005,-2.7,0.14
2021,3,19,17,30,90,410,39,4.7,4.5,41,1005,-2.1,0.14
2021,3,19,18,30,0,0,0,3.2,3.9000000000000004,38,1006,-1.6,0.14
2021,3,19,19,30,0,0,0,2.4000000000000004,3.7,35,1007,-1.3,0.14
2021,3,19,20,30,0,0,0,1.6,3.4000000000000004,31,1008,-1,0.14
2021,3,19,21,30,0,0,0,0.8,3.2,30,1008,-0.9,0.14
2021,3,19,22,30,0,0,0,0.2,3,30,1009,-0.8,0.14
2021,3,19,23,30,0,0,0,-0.5,2.6,29,1009,-0.7000000000000001,0.14
2021,3,20,0,30,0,0,0,-1,2.4000000000000004,25,1009,-1,0.14
2021,3,20,1,30,0,0,0,-0.9,2.5,19,1009,-0.9,0.14
2021,3,20,2,30,0,0,0,-0.6000000000000001,2.8000000000000003,15,1009,-0.6000000000000001,0.14
2021,3,20,3,30,0,0,0,-0.4,3,12,1009,-0.4,0.14
2021,3,20,4,30,0,0,0,-0.5,3,8,1010,-0.5,0.14
2021,3,20,5,30,0,0,0,-0.4,3.1,3,1010,-0.5,0.14
2021,3,20,6,30,28,168,20,0.2,3.4000000000000004,4,1010,-0.5,0.14
2021,3,20,7,30,178,558,58,2,4,14,1011,0.2,0.14
2021,3,20,8,30,133,1,133,4.3,4.4,21,1011,0.30000000000000004,0.14
2021,3,20,9,30,506,853,81,6.300000000000001,4.6000000000000005,23,1011,-0.6000000000000001,0.14
2021,3,20,10,30,619,895,87,7.6000000000000005,4.5,23,1011,-1.1,0.14
2021,3,20,11,30,686,916,91,8.6,4.5,21,1010,-1.3,0.14
2021,3,20,12,30,698,914,95,9.3,4.5,21,1010,-1.4000000000000001,0.14
2021,3,20,13,30,653,895,93,9.700000000000001,4.4,21,1009,-1.5,0.14
2021,3,20,14,30,559,857,89,9.600000000000001,4.3,21,1009,-1.4000000000000001,0.14
2021,3,20,15,30,422,788,80,9.200000000000001,3.9000000000000004,22,1009,-1.3,0.14
2021,3,20,16,30,258,662,65,7.800000000000001,2.9000000000000004,21,1008,-0.8,0.14
2021,3,20,17,30,90,402,38,4.9,1.5,18,1008,1.4000000000000001,0.14
2021,3,20,18,30,0,0,0,3.1,1.5,10,1009,0.9,0.14
2021,3,20,19,30,0,0,0,2.5,1.8,91,1009,0.9,0.14
2021,3,20,20,30,0,0,0,2,2,355,1009,0.9,0.14
2021,3,20,21,30,0,0,0,1.3,2.2,352,1009,1,0.14
2021,3,20,22,30,0,0,0,0.7000000000000001,2.2,352,1009,0.7000000000000001,0.14
2021,3,20,23,30,0,0,0,0.2,2.1,352,1009,0.2,0.14
2021,3,21,0,30,0,0,0,0.1,1.9000000000000001,350,1009,0.1,0.13
2021,3,21,1,30,0,0,0,0.2,1.6,346,1008,0.2,0.13
2021,3,21,2,30,0,0,0,0.6000000000000001,1.4000000000000001,339,1007,0.6000000000000001,0.13
2021,3,21,3,30,0,0,0,1,1.4000000000000001,331,1007,1,0.13
2021,3,21,4,30,0,0,0,1.3,1.4000000000000001,324,1007,1.3,0.13
2021,3,21,5,30,0,0,0,2,1.6,325,1007,2,0.13
2021,3,21,6,30,7,0,7,3.4000000000000004,2.1,330,1007,3.4000000000000004,0.13
2021,3,21,7,30,6,0,6,5.2,2.7,334,1007,4.6000000000000005,0.13
2021,3,21,8,30,13,0,13,6.9,3,340,1007,5.7,0.13
2021,3,21,9,30,21,0,21,8.6,3.8000000000000003,352,1007,6.2,0.13
2021,3,21,10,30,122,1,122,9.8,4.4,269,1006,6.1000000000000005,0.13
2021,3,21,11,30,64,0,64,10.3,4.6000000000000005,2,1006,5.7,0.13
2021,3,21,12,30,116,1,115,10.9,4.800000000000001,6,1006,5.1000000000000005,0.13
2021,3,21,13,30,324,46,295,11.4,4.9,10,1005,4,0.13
2021,3,21,14,30,341,124,273,11.600000000000001,4.800000000000001,11,1005,2.6,0.13
2021,3,21,15,30,338,328,194,11,4.5,11,1005,1.5,0.13
2021,3,21,16,30,127,24,120,9.3,3.5,10,1005,1.4000000000000001,0.13
2021,3,21,17,30,15,0,15,6.4,2.4000000000000004,7,1005,2.3000000000000003,0.13
2021,3,21,18,30,0,0,0,4.9,2.6,5,1006,2.1,0.13
2021,3,21,19,30,0,0,0,4.4,3,4,1007,2.1,0.13
2021,3,21,20,30,0,0,0,3.8000000000000003,3.1,4,1007,2.1,0.13
2021,3,21,21,30,0,0,0,3.2,2.9000000000000004,6,1007,2.1,0.13
2021,3,21,22,30,0,0,0,2.7,2.7,7,1007,2.1,0.13
2021,3,21,23,30,0,0,0,2.1,2.5,6,1007,1.9000000000000001,0.13
2021,3,22,0,30,0,0,0,1.6,2.4000000000000004,7,1007,1.6,0.13
2021,3,22,1,30,0,0,0,1.1,2.4000000000000004,11,1007,1.1,0.13
2021,3,22,2,30,0,0,0,0.8,2.4000000000000004,14,1007,0.8,0.13
2021,3,22,3,30,0,0,0,0.8,2.3000000000000003,14,1007,0.8,0.13
2021,3,22,4,30,0,0,0,0.7000000000000001,2.2,12,1007,0.7000000000000001,0.13
2021,3,22,5,30,0,0,0,0.8,2.3000000000000003,12,1007,0.8,0.13
2021,3,22,6,30,7,0,7,1.9000000000000001,2.9000000000000004,15,1007,0.9,0.13
2021,3,22,7,30,24,0,24,3.8000000000000003,3.2,22,1007,0.8,0.13
2021,3,22,8,30,357,695,91,5.7,3.3000000000000003,27,1008,0.4,0.13
2021,3,22,9,30,62,0,62,7.1000000000000005,3.1,24,1008,0.4,0.13
2021,3,22,10,30,91,0,91,8.3,3.1,20,1007,0.5,0.13
2021,3,22,11,30,81,0,81,9.3,3.1,16,1007,0.7000000000000001,0.13
2021,3,22,12,30,180,0,180,9.9,3.2,14,1007,0.7000000000000001,0.13
2021,3,22,13,30,272,3,270,10.3,3.3000000000000003,14,1006,0.8,0.13
2021,3,22,14,30,264,14,256,10.200000000000001,3.3000000000000003,16,1006,0.9,0.13
2021,3,22,15,30,165,1,164,9.600000000000001,3.1,20,1006,1,0.13
2021,3,22,16,30,28,0,28,8.3,2.4000000000000004,27,1006,1.2000000000000002,0.13
2021,3,22,17,30,10,0,10,5.6000000000000005,1.2000000000000002,38,1007,3,0.13
2021,3,22,18,30,0,0,0,3.9000000000000004,1.1,52,1007,2,0.13
2021,3,22,19,30,0,0,0,3.4000000000000004,1,66,1007,1.7000000000000002,0.13
2021,3,22,20,30,0,0,0,3.1,1,81,1008,1.5,0.13
2021,3,22,21,30,0,0,0,2.8000000000000003,1,98,1008,1.3,0.13
2021,3,22,22,30,0,0,0,2.5,0.9,117,1008,0.9,0.13
2021,3,22,23,30,0,0,0,2,0.9,136,1008,0.5,0.13
2021,3,23,0,30,0,0,0,1.5,0.9,156,1007,0.4,0.12
2021,3,23,1,30,0,0,0,1.1,0.8,177,1007,0.2,0.12
2021,3,23,2,30,0,0,0,0.7000000000000001,0.8,199,1007,0.1,0.12
2021,3,23,3,30,0,0,0,0.5,0.8,220,1007,0.1,0.12
2021,3,23,4,30,0,0,0,0.30000000000000004,0.7000000000000001,239,1007,0,0.12
2021,3,23,5,30,0,0,0,0.4,0.6000000000000001,257,1008,0,0.12
2021,3,23,6,30,38,202,24,1.6,0.4,271,1008,0.2,0.12
2021,3,23,7,30,189,530,65,4,0.5,240,1008,0.9,0.12
2021,3,23,8,30,356,686,90,6.9,1,131,1009,0.9,0.12
2021,3,23,9,30,506,779,104,8.9,1.4000000000000001,135,1008,1,0.12
2021,3,23,10,30,620,832,112,10.200000000000001,1.6,143,1008,1.6,0.12
2021,3,23,11,30,687,861,115,11.3,1.5,152,1007,2.3000000000000003,0.12
2021,3,23,12,30,700,874,111,12.200000000000001,1.4000000000000001,162,1007,2.8000000000000003,0.12
2021,3,23,13,30,658,862,107,12.8,1.4000000000000001,171,1006,3.2,0.12
2021,3,23,14,30,565,830,99,13,1.4000000000000001,178,1006,3.4000000000000004,0.12
2021,3,23,15,30,431,768,87,12.8,1.3,181,1006,3.6,0.12
2021,3,23,16,30,268,654,69,11.600000000000001,1.1,182,1005,4.800000000000001,0.12
2021,3,23,17,30,101,420,41,9.1,0.9,179,1006,5.6000000000000005,0.12
2021,3,23,18,30,0,0,0,7.4,1.1,178,1006,3.4000000000000004,0.12
2021,3,23,19,30,0,0,0,6.300000000000001,1.2000000000000002,178,1006,3,0.12
2021,3,23,20,30,0,0,0,5.4,1.2000000000000002,180,1005,2.7,0.12
2021,3,23,21,30,0,0,0,4.5,1.2000000000000002,184,1005,2.4000000000000004,0.12
2021,3,23,22,30,0,0,0,3.7,1.2000000000000002,189,1005,2.3000000000000003,0.12
