Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,355378,-,-,-,51.49,-0.14,0,11,0,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Temperature,Wind Speed,Wind Direction,Pressure,Surface Albedo,Dew Point
2022,7,18,8,30,515,569,179,24.700000000000003,2.2,190,1018,0.13,16.5
2022,7,18,9,30,647,637,198,27.900000000000002,2.4000000000000004,199,1018,0.13,15.4
2022,7,18,10,30,748,678,210,30.6,2.5,200,1018,0.13,14.200000000000001
2022,7,18,11,30,808,700,215,32.5,2.6,196,1018,0.13,12.9
2022,7,18,12,30,840,764,182,33.7,2.7,190,1017,0.13,12.600000000000001
2022,7,18,13,30,806,742,185,34.2,2.8000000000000003,183,1017,0.13,12.5
2022,7,18,14,30,583,284,363,34.1,2.9000000000000004,177,1016,0.13,12.5
2022,7,18,15,30,497,255,325,33.5,2.8000000000000003,173,1016,0.13,12.8
2022,7,18,16,30,482,594,154,32.5,2.6,168,1016,0.13,13
2022,7,18,17,30,331,492,129,30.400000000000002,2.2,162,1015,0.13,13.700000000000001
2022,7,18,18,30,181,338,93,27,1.6,156,1015,0.13,16.2
2022,7,18,19,30,55,122,41,23.700000000000003,1.5,154,1015,0.13,15.100000000000001
2022,7,18,20,30,0,0,0,22,1.6,150,1015,0.13,14
2022,7,18,21,30,0,0,0,21.200000000000003,1.7000000000000002,148,1015,0.13,14
2022,7,18,22,30,0,0,0,20.6,1.9000000000000001,148,1015,0.13,14.3
2022,7,18,23,30,0,0,0,20.1,2,150,1014,0.13,14.700000000000001
2022,7,19,0,30,0,0,0,19.6,2.1,150,1014,0.13,14.9
2022,7,19,1,30,0,0,0,19.1,2.2,149,1014,0.13,14.9
2022,7,19,2,30,0,0,0,18.6,2.3000000000000003,146,1013,0.13,14.8
2022,7,19,3,30,0,0,0,18.400000000000002,2.4000000000000004,143,1013,0.13,14.600000000000001
2022,7,19,4,30,0,0,0,18.900000000000002,2.8000000000000003,140,1012,0.13,14.5
2022,7,19,5,30,85,205,54,20.700000000000003,3.4000000000000004,138,1012,0.13,14.700000000000001
2022,7,19,6,30,223,430,95,22.700000000000003,3.6,135,1012,0.13,15.200000000000001
2022,7,19,7,30,382,588,118,25.400000000000002,3.6,132,1012,0.13,16.1
2022,7,19,8,30,532,680,133,28.5,4,134,1011,0.13,16.900000000000002
2022,7,19,9,30,661,722,153,31.3,4.5,143,1011,0.13,16.1
2022,7,19,10,30,763,762,160,33.2,4.9,148,1010,0.13,14.5
2022,7,19,11,30,830,793,160,34.2,5.1000000000000005,150,1010,0.13,14.100000000000001
2022,7,19,12,30,848,797,162,34.800000000000004,5.4,153,1009,0.13,13.9
2022,7,19,13,30,821,798,155,34.800000000000004,5.5,156,1009,0.13,14.3
2022,7,19,14,30,745,770,151,34.4,5.300000000000001,158,1008,0.13,15
2022,7,19,15,30,626,709,148,33.7,4.9,161,1008,0.13,15.9
2022,7,19,16,30,476,606,143,32.4,4.2,170,1007,0.13,17.1
2022,7,19,17,30,273,155,210,30.3,3.5,187,1008,0.13,18.2
2022,7,19,18,30,111,9,108,27.6,3.1,207,1008,0.13,18.3
2022,7,19,19,30,13,0,13,25.1,3.3000000000000003,220,1009,0.13,17.3
2022,7,19,20,30,0,0,0,23.6,3.9000000000000004,225,1009,0.13,16.400000000000002
2022,7,19,21,30,0,0,0,22.400000000000002,4.3,224,1010,0.13,16.5
2022,7,19,22,30,0,0,0,21.1,4.2,223,1010,0.13,16.900000000000002
2022,7,19,23,30,0,0,0,20.200000000000003,3.9000000000000004,223,1011,0.13,17.1
2022,7,20,0,30,0,0,0,19.400000000000002,3.5,223,1011,0.13,17
2022,7,20,1,30,0,0,0,18.6,3.7,222,1012,0.13,16.8
2022,7,20,2,30,0,0,0,17.900000000000002,3.4000000000000004,222,1012,0.13,16.6
2022,7,20,3,30,0,0,0,17.6,3.3000000000000003,213,1012,0.13,16.400000000000002
2022,7,20,4,30,0,0,0,17.6,3.4000000000000004,211,1012,0.13,16.3
2022,7,20,5,30,3,0,3,18.2,3.6,213,1013,0.13,16.3
2022,7,20,6,30,74,4,72,19.5,4.1000000000000005,220,1013,0.13,15.9
2022,7,20,7,30,198,13,192,21.400000000000002,4.5,226,1013,0.13,14.9
2022,7,20,8,30,523,662,136,23.1,4.6000000000000005,225,1013,0.13,14.3
2022,7,20,9,30,651,712,152,24.8,4.6000000000000005,223,1013,0.13,14.200000000000001
2022,7,20,10,30,560,294,328,26,4.5,222,1014,0.13,14.200000000000001
2022,7,20,11,30,804,732,186,26.8,4.4,224,1014,0.13,14.200000000000001
2022,7,20,12,30,443,42,407,27.3,4.2,227,1014,0.13,14.100000000000001
2022,7,20,13,30,473,68,417,27.5,3.8000000000000003,231,1014,0.13,14
2022,7,20,14,30,629,447,285,27.200000000000003,3.3000000000000003,230,1014,0.13,14
2022,7,20,15,30,437,176,318,26.6,2.9000000000000004,233,1014,0.13,14
2022,7,20,16,30,285,67,248,25.900000000000002,2.6,241,1014,0.13,14.200000000000001
2022,7,20,17,30,40,0,40,24.900000000000002,2.3000000000000003,254,1014,0.13,14.8
2022,7,20,18,30,16,0,16,23.5,2,270,1014,0.13,16
2022,7,20,19,30,13,0,13,21.900000000000002,2.2,292,1015,0.13,16.8
2022,7,20,20,30,0,0,0,20.6,2.9000000000000004,310,1016,0.13,17.2
2022,7,20,21,30,0,0,0,19.5,3.3000000000000003,321,1016,0.13,17.3
2022,7,20,22,30,0,0,0,18.3,3.5,324,1017,0.13,16.6
2022,7,20,23,30,0,0,0,17.2,3.1,324,1017,0.13,15.4
2022,7,21,0,30,0,0,0,16.400000000000002,2.7,323,1017,0.13,14.600000000000001
2022,7,21,1,30,0,0,0,15.8,2.5,325,1017,0.13,14.200000000000001
2022,7,21,2,30,0,0,0,15.600000000000001,2.4000000000000004,331,1018,0.13,14.100000000000001
2022,7,21,3,30,0,0,0,15.5,2.5,337,1018,0.13,14.200000000000001
2022,7,21,4,30,0,0,0,15.700000000000001,2.6,342,1018,0.13,14.4
2022,7,21,5,30,4,0,4,16.6,2.8000000000000003,347,1019,0.13,14.700000000000001
2022,7,21,6,30,202,256,127,18.400000000000002,2.8000000000000003,269,1019,0.13,14.9
2022,7,21,7,30,352,402,173,20.3,2.7,9,1019,0.13,14.700000000000001
2022,7,21,8,30,499,509,203,22.1,2.5,16,1020,0.13,14.5
2022,7,21,9,30,383,51,348,23.5,2.2,22,1020,0.13,14.4
2022,7,21,10,30,394,29,371,24.3,2,26,1020,0.13,14.5
2022,7,21,11,30,348,4,345,24.8,1.8,31,1020,0.13,14.600000000000001
2022,7,21,12,30,260,0,260,24.900000000000002,1.7000000000000002,38,1019,0.13,14.700000000000001
2022,7,21,13,30,189,0,189,24.6,1.8,47,1019,0.13,14.8
2022,7,21,14,30,157,0,157,24.200000000000003,2.1,56,1019,0.13,14.9
2022,7,21,15,30,46,0,46,23.6,2.4000000000000004,66,1019,0.13,15.100000000000001
2022,7,21,16,30,36,0,36,22.8,2.8000000000000003,77,1019,0.13,15.4
2022,7,21,17,30,29,0,29,21.900000000000002,3,86,1019,0.13,15.5
2022,7,21,18,30,7,0,7,20.8,3,92,1020,0.13,15.700000000000001
2022,7,21,19,30,6,0,6,19.5,3,97,1020,0.13,15.8
2022,7,21,20,30,0,0,0,18.400000000000002,3.2,100,1020,0.13,15.600000000000001
2022,7,21,21,30,0,0,0,17.6,3.1,101,1020,0.13,15.200000000000001
2022,7,21,22,30,0,0,0,17,2.8000000000000003,98,1020,0.13,14.8
2022,7,21,23,30,0,0,0,16.6,2.8000000000000003,95,1020,0.13,14.3
2022,7,22,0,30,0,0,0,16.3,2.8000000000000003,93,1020,0.13,14
2022,7,22,1,30,0,0,0,16.1,2.8000000000000003,92,1019,0.13,13.8
2022,7,22,2,30,0,0,0,16,2.8000000000000003,91,1019,0.13,13.700000000000001
2022,7,22,3,30,0,0,0,16.1,2.8000000000000003,91,1019,0.13,13.700000000000001
2022,7,22,4,30,0,0,0,16.3,2.9000000000000004,92,1019,0.13,13.700000000000001
2022,7,22,5,30,3,0,3,16.7,3.1,92,1019,0.13,13.8
2022,7,22,6,30,84,0,84,17.2,3.3000000000000003,94,1019,0.13,13.700000000000001
2022,7,22,7,30,179,27,167,17.7,3.4000000000000004,95,1019,0.13,13.5
2022,7,22,8,30,357,153,268,18.2,3.6,97,1019,0.13,13
2022,7,22,9,30,479,225,322,18.7,3.7,97,1019,0.13,12.8
2022,7,22,10,30,546,131,443,19.3,3.7,97,1018,0.13,12.600000000000001
2022,7,22,11,30,167,1,166,20,3.6,96,1018,0.13,12.4
2022,7,22,12,30,147,0,147,20.400000000000002,3.5,99,1018,0.13,12.4
2022,7,22,13,30,546,227,357,20.6,3.5,100,1017,0.13,12.5
2022,7,22,14,30,492,102,414,20.8,3.4000000000000004,97,1017,0.13,12.5
2022,7,22,15,30,162,0,162,21,3.3000000000000003,95,1017,0.13,12.5
2022,7,22,16,30,181,1,181,20.900000000000002,3.2,95,1016,0.13,12.600000000000001
2022,7,22,17,30,121,0,121,20.3,3,95,1016,0.13,12.700000000000001
2022,7,22,18,30,53,0,53,19.1,2.5,93,1017,0.13,13
2022,7,22,19,30,7,0,7,17.6,1.8,92,1017,0.13,13.600000000000001
2022,7,22,20,30,0,0,0,16.400000000000002,1.8,96,1017,0.13,13.8
2022,7,22,21,30,0,0,0,15.8,1.6,102,1017,0.13,13.8
2022,7,22,22,30,0,0,0,15.200000000000001,1.3,109,1017,0.13,13.8
2022,7,22,23,30,0,0,0,14.8,1.1,118,1017,0.13,13.8
2022,7,23,0,30,0,0,0,14.5,1,128,1017,0.13,13.8
2022,7,23,1,30,0,0,0,14.200000000000001,0.9,140,1017,0.13,13.9
2022,7,23,2,30,0,0,0,14,0.8,156,1017,0.13,13.9
2022,7,23,3,30,0,0,0,13.8,0.8,176,1017,0.13,13.8
2022,7,23,4,30,0,0,0,14.200000000000001,1,199,1017,0.13,14
2022,7,23,5,30,81,228,49,16.1,1.7000000000000002,217,1017,0.13,14.3
2022,7,23,6,30,218,455,86,18.1,2,225,1017,0.13,14.200000000000001
2022,7,23,7,30,373,606,106,20.200000000000003,2.3000000000000003,230,1017,0.13,13.700000000000001
2022,7,23,8,30,499,573,168,22,2.6,230,1017,0.13,13.100000000000001
2022,7,23,9,30,663,782,118,23.5,2.9000000000000004,228,1017,0.13,12.200000000000001
2022,7,23,10,30,766,822,122,24.900000000000002,3.3000000000000003,226,1017,0.13,11.4
2022,7,23,11,30,829,844,122,26,3.6,225,1016,0.13,10.700000000000001
2022,7,23,12,30,844,835,132,26.6,4,224,1016,0.13,10.5
2022,7,23,13,30,813,832,125,26.900000000000002,4.3,224,1016,0.13,10.8
2022,7,23,14,30,523,307,288,26.700000000000003,4.6000000000000005,225,1016,0.13,11.5
2022,7,23,15,30,406,106,335,26,4.9,227,1015,0.13,12.3
2022,7,23,16,30,421,304,256,24.900000000000002,5,228,1015,0.13,13.100000000000001
2022,7,23,17,30,332,601,92,23.6,4.7,227,1015,0.13,13.8
2022,7,23,18,30,136,85,115,22.1,4.2,224,1015,0.13,14.200000000000001
2022,7,23,19,30,41,5,41,20.6,3.6,219,1016,0.13,14.600000000000001
2022,7,23,20,30,0,0,0,19.400000000000002,3.4000000000000004,214,1016,0.13,15
2022,7,23,21,30,0,0,0,18.6,3.5,212,1016,0.13,15.3
2022,7,23,22,30,0,0,0,18,3.6,210,1016,0.13,15.600000000000001
2022,7,23,23,30,0,0,0,17.6,3.6,208,1015,0.13,15.9
2022,7,24,0,30,0,0,0,17.2,3.8000000000000003,206,1015,0.13,16.1
2022,7,24,1,30,0,0,0,16.900000000000002,3.9000000000000004,206,1015,0.13,16.1
2022,7,24,2,30,0,0,0,16.6,4,205,1014,0.13,16.1
2022,7,24,3,30,0,0,0,16.5,4,204,1014,0.13,16
2022,7,24,4,30,0,0,0,16.8,4.2,203,1014,0.13,15.9
2022,7,24,5,30,3,0,3,18,4.7,204,1014,0.13,16.1
2022,7,24,6,30,178,146,136,19.700000000000003,5.300000000000001,212,1014,0.13,15.700000000000001
2022,7,24,7,30,376,655,90,21.400000000000002,5.6000000000000005,213,1014,0.13,15
2022,7,24,8,30,528,739,103,23.1,5.9,213,1013,0.13,14.4
2022,7,24,9,30,663,802,107,24.5,6.1000000000000005,212,1013,0.13,13.8
2022,7,24,10,30,766,837,111,25.5,6.300000000000001,211,1013,0.13,13.200000000000001
2022,7,24,11,30,828,854,114,26.1,6.5,211,1012,0.13,12.700000000000001
2022,7,24,12,30,844,858,115,26.400000000000002,6.6000000000000005,212,1012,0.13,12.5
2022,7,24,13,30,815,850,113,26.400000000000002,6.7,213,1011,0.13,12.100000000000001
2022,7,24,14,30,742,830,109,26.3,6.7,215,1011,0.13,11.8
2022,7,24,15,30,630,794,102,26.1,6.6000000000000005,218,1010,0.13,11.600000000000001
2022,7,24,16,30,325,82,281,25.400000000000002,6.300000000000001,220,1009,0.13,11.5
2022,7,24,17,30,195,64,170,24.3,5.7,221,1009,0.13,11.8
2022,7,24,18,30,117,30,109,22.6,4.800000000000001,218,1009,0.13,12.700000000000001
2022,7,24,19,30,4,0,4,20.700000000000003,3.9000000000000004,213,1009,0.13,14.100000000000001
2022,7,24,20,30,0,0,0,19.700000000000003,3.5,212,1009,0.13,15.100000000000001
2022,7,24,21,30,0,0,0,19.1,3.6,216,1008,0.13,15.8
2022,7,24,22,30,0,0,0,18.7,3.6,219,1008,0.13,16.400000000000002
2022,7,24,23,30,0,0,0,18.400000000000002,3.5,220,1008,0.13,16.8
2022,7,25,0,30,0,0,0,18.2,3.6,221,1007,0.13,16.8
2022,7,25,1,30,0,0,0,18.1,3.7,223,1007,0.13,16.7
2022,7,25,2,30,0,0,0,17.900000000000002,3.9000000000000004,229,1006,0.13,16.400000000000002
2022,7,25,3,30,0,0,0,17.6,4.1000000000000005,234,1006,0.13,15.9
2022,7,25,4,30,0,0,0,17.5,4.2,238,1006,0.13,15.5
2022,7,25,5,30,84,326,41,17.900000000000002,4.800000000000001,242,1006,0.13,14.9
2022,7,25,6,30,60,0,60,18.8,5.4,246,1006,0.13,14
2022,7,25,7,30,132,1,132,20.1,5.7,248,1007,0.13,13
2022,7,25,8,30,198,1,197,21.400000000000002,5.800000000000001,248,1007,0.13,12.5
2022,7,25,9,30,241,1,241,22.5,5.800000000000001,249,1007,0.13,12.4
2022,7,25,10,30,384,32,360,23.400000000000002,5.800000000000001,251,1007,0.13,12.5
2022,7,25,11,30,280,1,279,24.1,5.6000000000000005,254,1007,0.13,12.600000000000001
2022,7,25,12,30,407,20,390,24.8,5.300000000000001,258,1007,0.13,12.8
2022,7,25,13,30,426,44,390,25.3,5.2,263,1007,0.13,12.8
2022,7,25,14,30,291,2,289,25.400000000000002,5.1000000000000005,270,1007,0.13,12.700000000000001
2022,7,25,15,30,77,0,77,24.8,5,276,1008,0.13,12.5
2022,7,25,16,30,192,2,191,24,4.800000000000001,283,1008,0.13,12.4
2022,7,25,17,30,27,0,27,23,4.5,292,1009,0.13,12.600000000000001
2022,7,25,18,30,7,0,7,21.6,4.1000000000000005,301,1010,0.13,13
2022,7,25,19,30,7,0,7,19.900000000000002,3.8000000000000003,309,1011,0.13,13.3
2022,7,25,20,30,0,0,0,18.400000000000002,3.7,314,1012,0.13,13.3
2022,7,25,21,30,0,0,0,17,3.4000000000000004,315,1013,0.13,12.9
2022,7,25,22,30,0,0,0,15.8,2.9000000000000004,311,1014,0.13,12.600000000000001
2022,7,25,23,30,0,0,0,14.9,2.5,305,1014,0.13,12.3
2022,7,26,0,30,0,0,0,14.200000000000001,2.4000000000000004,303,1014,0.13,12.200000000000001
2022,7,26,1,30,0,0,0,14,2.4000000000000004,306,1014,0.13,12.100000000000001
2022,7,26,2,30,0,0,0,13.8,2.3000000000000003,311,1015,0.13,12.100000000000001
2022,7,26,3,30,0,0,0,13.700000000000001,2.1,320,1015,0.13,12.200000000000001
2022,7,26,4,30,0,0,0,14,2.3000000000000003,330,1015,0.13,12.5
2022,7,26,5,30,6,0,6,15.100000000000001,2.5,344,1016,0.13,12.700000000000001
2022,7,26,6,30,8,0,8,16.5,2.4000000000000004,271,1016,0.13,12.700000000000001
2022,7,26,7,30,29,0,29,17.7,2.3000000000000003,10,1017,0.13,12.5
2022,7,26,8,30,104,0,104,18.7,2.2,13,1017,0.13,12.200000000000001
2022,7,26,9,30,107,1,106,19.6,2.2,14,1017,0.13,12
2022,7,26,10,30,320,21,303,20.400000000000002,2.1,14,1017,0.13,11.8
2022,7,26,11,30,297,10,289,20.8,1.9000000000000001,12,1017,0.13,11.5
2022,7,26,12,30,165,1,165,21.3,1.8,9,1017,0.13,11.3
2022,7,26,13,30,191,0,191,21.5,1.8,9,1017,0.13,11.100000000000001
2022,7,26,14,30,524,144,415,21.3,1.7000000000000002,17,1017,0.13,11.100000000000001
2022,7,26,15,30,376,62,335,21,1.7000000000000002,29,1017,0.13,11.100000000000001
2022,7,26,16,30,130,0,130,20.5,1.7000000000000002,44,1017,0.13,11.200000000000001
2022,7,26,17,30,54,0,54,19.8,1.7000000000000002,60,1017,0.13,11.5
2022,7,26,18,30,15,0,15,18.900000000000002,1.5,76,1018,0.13,12.3
2022,7,26,19,30,30,0,30,17.7,1.3,90,1018,0.13,13.5
2022,7,26,20,30,0,0,0,16.900000000000002,1.3,102,1018,0.13,13.600000000000001
2022,7,26,21,30,0,0,0,16.3,1.3,112,1019,0.13,13.600000000000001
2022,7,26,22,30,0,0,0,15.600000000000001,1.3,118,1019,0.13,13.5
2022,7,26,23,30,0,0,0,14.9,1.3,118,1019,0.13,13.200000000000001
2022,7,27,0,30,0,0,0,14.4,1.3,117,1019,0.13,12.9
2022,7,27,1,30,0,0,0,13.9,1.3,115,1019,0.13,12.700000000000001
2022,7,27,2,30,0,0,0,13.700000000000001,1.3,114,1019,0.13,12.5
2022,7,27,3,30,0,0,0,13.5,1.3,112,1019,0.13,12.4
2022,7,27,4,30,0,0,0,14,1.4000000000000001,111,1019,0.13,12.4
2022,7,27,5,30,77,252,45,15.5,2.1,111,1019,0.13,12.600000000000001
2022,7,27,6,30,100,2,99,17.2,2.5,117,1019,0.13,12.4
2022,7,27,7,30,207,19,199,18.8,2.6,123,1019,0.13,12.100000000000001
2022,7,27,8,30,251,14,243,20.200000000000003,2.6,129,1019,0.13,11.9
2022,7,27,9,30,273,3,271,21.200000000000003,2.6,133,1019,0.13,11.4
2022,7,27,10,30,329,35,301,21.6,2.6,135,1019,0.13,10.9
2022,7,27,11,30,333,28,310,21.6,2.6,135,1018,0.13,10.600000000000001
2022,7,27,12,30,123,0,123,21.6,2.6,132,1018,0.13,10.5
2022,7,27,13,30,452,88,380,21.700000000000003,2.8000000000000003,128,1018,0.13,10.5
2022,7,27,14,30,451,173,320,21.400000000000002,2.9000000000000004,124,1017,0.13,10.5
2022,7,27,15,30,286,23,271,20.900000000000002,2.9000000000000004,121,1017,0.13,10.600000000000001
2022,7,27,16,30,30,0,30,20.200000000000003,2.9000000000000004,119,1017,0.13,10.700000000000001
2022,7,27,17,30,115,7,113,19.400000000000002,2.8000000000000003,114,1017,0.13,11
2022,7,27,18,30,79,7,77,18.3,2.6,109,1017,0.13,11.5
2022,7,27,19,30,6,0,6,16.900000000000002,2.3000000000000003,105,1017,0.13,11.8
2022,7,27,20,30,0,0,0,15.700000000000001,2.3000000000000003,102,1017,0.13,11.8
2022,7,27,21,30,0,0,0,15.100000000000001,2.3000000000000003,100,1017,0.13,11.8
2022,7,27,22,30,0,0,0,14.600000000000001,2.2,99,1017,0.13,11.700000000000001
2022,7,27,23,30,0,0,0,14.3,2.1,98,1016,0.13,11.700000000000001
2022,7,28,0,30,0,0,0,14.200000000000001,2.1,98,1016,0.12,11.8
2022,7,28,1,30,0,0,0,14.200000000000001,2.1,98,1016,0.12,12
2022,7,28,2,30,0,0,0,14.3,2,98,1015,0.12,12.4
2022,7,28,3,30,0,0,0,14.3,1.9000000000000001,98,1015,0.12,12.8
2022,7,28,4,30,0,0,0,14.700000000000001,2.1,99,1015,0.12,13.100000000000001
2022,7,28,5,30,5,0,5,16,2.7,99,1015,0.12,13.4
2022,7,28,6,30,139,47,126,17.400000000000002,3,101,1015,0.12,13.3
2022,7,28,7,30,239,105,194,19,3.3000000000000003,111,1015,0.12,11.700000000000001
2022,7,28,8,30,400,299,231,20.400000000000002,3.3000000000000003,114,1015,0.12,10
2022,7,28,9,30,496,337,266,21.400000000000002,3.4000000000000004,113,1015,0.12,9.200000000000001
2022,7,28,10,30,581,367,297,21.900000000000002,3.4000000000000004,112,1015,0.12,9
2022,7,28,11,30,635,387,314,22,3.4000000000000004,111,1015,0.12,9
2022,7,28,12,30,610,303,354,21.900000000000002,3.4000000000000004,109,1015,0.12,9.200000000000001
2022,7,28,13,30,587,315,330,21.8,3.4000000000000004,107,1015,0.12,9.4
2022,7,28,14,30,597,424,277,21.6,3.3000000000000003,103,1015,0.12,9.600000000000001
2022,7,28,15,30,447,227,299,21.1,3.2,99,1015,0.12,9.8
2022,7,28,16,30,406,369,210,20.5,3.1,95,1015,0.12,10
2022,7,28,17,30,319,556,104,19.700000000000003,3,92,1015,0.12,10.5
2022,7,28,18,30,40,0,40,18.5,2.7,88,1015,0.12,11.3
2022,7,28,19,30,44,170,29,16.8,2.2,83,1016,0.12,11.9
2022,7,28,20,30,0,0,0,15.600000000000001,2.1,81,1016,0.12,12.200000000000001
2022,7,28,21,30,0,0,0,14.8,2,78,1016,0.12,12.100000000000001
2022,7,28,22,30,0,0,0,14.200000000000001,1.8,74,1016,0.12,12
2022,7,28,23,30,0,0,0,13.8,1.7000000000000002,70,1016,0.12,12
2022,7,29,0,30,0,0,0,13.600000000000001,1.7000000000000002,65,1016,0.12,12
2022,7,29,1,30,0,0,0,13.5,1.6,60,1016,0.12,12.200000000000001
2022,7,29,2,30,0,0,0,13.200000000000001,1.6,55,1016,0.12,12.5
2022,7,29,3,30,0,0,0,12.9,1.6,50,1016,0.12,12.8
2022,7,29,4,30,0,0,0,13.3,1.7000000000000002,46,1016,0.12,13
2022,7,29,5,30,5,0,5,15.700000000000001,2.4000000000000004,43,1016,0.12,13.4
2022,7,29,6,30,18,0,18,18,2.6,44,1017,0.12,13.5
2022,7,29,7,30,371,678,84,20.200000000000003,2.5,46,1017,0.12,12.3
2022,7,29,8,30,526,763,96,22,2.3000000000000003,42,1017,0.12,11.100000000000001
2022,7,29,9,30,661,815,104,23.5,2.1,39,1017,0.12,10.200000000000001
2022,7,29,10,30,762,844,111,24.8,1.8,38,1017,0.12,9.600000000000001
2022,7,29,11,30,824,859,115,25.700000000000003,1.6,37,1016,0.12,9.4
2022,7,29,12,30,835,846,125,26.5,1.4000000000000001,36,1016,0.12,9.5
2022,7,29,13,30,804,832,126,26.900000000000002,1.3,40,1016,0.12,9.600000000000001
2022,7,29,14,30,729,802,127,27,1.2000000000000002,50,1016,0.12,9.700000000000001
2022,7,29,15,30,604,705,144,26.6,1.2000000000000002,64,1016,0.12,9.8
2022,7,29,16,30,239,15,231,25.900000000000002,1.2000000000000002,78,1016,0.12,9.9
2022,7,29,17,30,47,0,47,24.8,1.2000000000000002,93,1016,0.12,10.5
2022,7,29,18,30,42,0,42,22.6,1.4000000000000001,113,1016,0.12,12.8
2022,7,29,19,30,37,112,28,19.900000000000002,1.8,130,1016,0.12,13.5
2022,7,29,20,30,0,0,0,18.5,2.4000000000000004,145,1017,0.12,13.8
2022,7,29,21,30,0,0,0,17.6,2.4000000000000004,155,1017,0.12,14.200000000000001
2022,7,29,22,30,0,0,0,17.1,2.3000000000000003,164,1017,0.12,14.5
2022,7,29,23,30,0,0,0,16.7,2.1,172,1017,0.12,14.600000000000001
2022,7,30,0,30,0,0,0,16.1,1.9000000000000001,180,1017,0.12,14.700000000000001
2022,7,30,1,30,0,0,0,15.600000000000001,1.9000000000000001,190,1016,0.12,14.8
2022,7,30,2,30,0,0,0,15.200000000000001,1.9000000000000001,200,1016,0.12,15
2022,7,30,3,30,0,0,0,14.9,1.9000000000000001,208,1016,0.12,14.9
2022,7,30,4,30,0,0,0,15.3,2.2,215,1017,0.12,15.3
2022,7,30,5,30,36,0,36,17.2,2.9000000000000004,218,1017,0.12,15.600000000000001
2022,7,30,6,30,160,142,122,19,3,219,1017,0.12,14.8
2022,7,30,7,30,286,244,183,20.5,3.1,224,1017,0.12,13.100000000000001
2022,7,30,8,30,376,283,218,21.5,3.2,227,1016,0.12,12.100000000000001
2022,7,30,9,30,406,148,305,22.3,3.3000000000000003,229,1016,0.12,11.600000000000001
2022,7,30,10,30,551,338,291,23.6,3.4000000000000004,230,1016,0.12,11.700000000000001
2022,7,30,11,30,547,252,340,25.3,3.6,232,1016,0.12,12.4
2022,7,30,12,30,278,12,268,26.5,3.7,235,1016,0.12,13.3
2022,7,30,13,30,600,365,303,27.1,3.8000000000000003,240,1015,0.12,14.3
2022,7,30,14,30,436,176,304,27.400000000000002,3.9000000000000004,244,1015,0.12,15
2022,7,30,15,30,268,43,240,27.200000000000003,3.9000000000000004,247,1015,0.12,15.3
2022,7,30,16,30,272,79,231,26.700000000000003,3.9000000000000004,249,1014,0.12,15.4
2022,7,30,17,30,105,0,104,25.700000000000003,3.5,251,1014,0.12,15.4
2022,7,30,18,30,66,4,65,24,2.6,253,1015,0.12,15.8
2022,7,30,19,30,9,0,9,21.700000000000003,2,255,1015,0.12,16
2022,7,30,20,30,0,0,0,20.3,2,259,1015,0.12,15.9
2022,7,30,21,30,0,0,0,19.5,2,262,1016,0.12,15.8
2022,7,30,22,30,0,0,0,19.1,2.1,261,1015,0.12,15.700000000000001
2022,7,30,23,30,0,0,0,18.6,2,254,1015,0.12,15.8
2022,7,31,0,30,0,0,0,18.5,2.2,242,1015,0.12,16
2022,7,31,1,30,0,0,0,18.3,2.5,233,1014,0.12,16.2
2022,7,31,2,30,0,0,0,18.1,3,230,1014,0.12,16.3
2022,7,31,3,30,0,0,0,17.900000000000002,3.4000000000000004,229,1014,0.12,16.5
2022,7,31,4,30,0,0,0,18,3.7,231,1014,0.12,16.7
2022,7,31,5,30,67,276,36,18.900000000000002,4.2,235,1014,0.12,16.900000000000002
2022,7,31,6,30,204,527,63,20.6,5,245,1014,0.12,17
2022,7,31,7,30,54,0,54,22.3,5.5,252,1014,0.12,16.900000000000002
2022,7,31,8,30,77,0,77,23.5,5.6000000000000005,255,1014,0.12,16.900000000000002
2022,7,31,9,30,76,0,76,24.6,5.6000000000000005,256,1013,0.12,16.8
2022,7,31,10,30,191,0,191,25.700000000000003,5.5,258,1013,0.12,16.8
2022,7,31,11,30,179,0,179,26.6,5.4,261,1013,0.12,16.7
